user,retain
44476,0
44477,0
44478,1
44479,0
44480,0
44481,1
44482,0
44483,1
44484,1
44485,0
44486,0
44487,1
44488,1
44489,1
44490,1
44491,1
44492,0
44493,1
44494,0
44495,1
44496,0
44497,1
44498,1
44499,0
44500,0
44501,1
44502,0
44503,0
44504,0
44505,0
44506,1
44507,0
44508,0
44509,0
44510,0
44511,0
44512,1
44513,0
44514,1
44515,0
44516,1
44517,0
44518,1
44519,1
44520,1
44521,1
44522,0
44523,0
44524,1
44525,0
44526,0
44527,0
44528,0
44529,0
44530,1
44531,0
44532,0
44533,0
44534,0
44535,1
44536,0
44537,0
44538,1
44539,0
44540,1
44541,1
44542,0
44543,0
44544,1
44545,0
44546,0
44547,1
44548,0
44549,0
44550,0
44551,1
44552,1
44553,0
44554,1
44555,1
44556,1
44557,0
44558,0
44559,1
44560,0
44561,1
44562,0
44563,0
44564,1
44565,1
44566,0
44567,0
44568,0
44569,1
44570,0
44571,1
44572,0
44573,0
44574,0
44575,0
44576,0
44577,0
44578,0
44579,0
44580,0
44581,1
44582,0
44583,1
44584,0
44585,1
44586,0
44587,0
44588,0
44589,1
44590,1
44591,0
44592,1
44593,0
44594,0
44595,0
44596,0
44597,0
44598,0
44599,0
44600,1
44601,1
44602,1
44603,0
44604,1
44605,0
44606,1
44607,0
44608,0
44609,0
44610,1
44611,1
44612,0
44613,0
44614,0
44615,0
44616,0
44617,1
44618,0
44619,0
44620,0
44621,0
44622,0
44623,1
44624,0
44625,1
44626,0
44627,0
44628,1
44629,0
44630,1
44631,0
44632,0
44633,1
44634,1
44635,0
44636,0
44637,0
44638,0
44639,0
44640,1
44641,1
44642,1
44643,0
44644,0
44645,0
44646,1
44647,0
44648,1
44649,0
44650,0
44651,1
44652,0
44653,0
44654,1
44655,1
44656,0
44657,0
44658,1
44659,1
44660,1
44661,0
44662,0
44663,1
44664,1
44665,0
44666,0
44667,0
44668,1
44669,0
44670,0
44671,0
44672,0
44673,0
44674,0
44675,1
44676,1
44677,1
44678,1
44679,0
44680,0
44681,1
44682,0
44683,1
44684,0
44685,1
44686,0
44687,0
44688,1
44689,0
44690,1
44691,0
44692,0
44693,0
44694,1
44695,0
44696,1
44697,0
44698,0
44699,0
44700,0
44701,0
44702,0
44703,0
44704,0
44705,0
44706,1
44707,0
44708,0
44709,0
44710,0
44711,1
44712,1
44713,1
44714,1
44715,0
44716,1
44717,0
44718,0
44719,1
44720,0
44721,0
44722,0
44723,0
44724,1
44725,1
44726,0
44727,1
44728,1
44729,0
44730,1
44731,0
44732,1
44733,1
44734,0
44735,0
44736,1
44737,1
44738,1
44739,1
44740,0
44741,0
44742,0
44743,1
44744,1
44745,0
44746,0
44747,1
44748,1
44749,0
44750,1
44751,0
44752,0
44753,0
44754,0
44755,1
44756,0
44757,1
44758,1
44759,0
44760,0
44761,0
44762,0
44763,1
44764,0
44765,1
44766,1
44767,0
44768,0
44769,0
44770,0
44771,0
44772,0
44773,1
44774,0
44775,0
44776,1
44777,1
44778,1
44779,0
44780,1
44781,0
44782,1
44783,1
44784,0
44785,0
44786,1
44787,0
44788,0
44789,0
44790,0
44791,0
44792,1
44793,1
44794,0
44795,0
44796,0
44797,1
44798,0
44799,0
44800,0
44801,1
44802,0
44803,1
44804,0
44805,0
44806,1
44807,1
44808,0
44809,1
44810,0
44811,1
44812,1
44813,1
44814,1
44815,1
44816,1
44817,0
44818,0
44819,0
44820,1
44821,0
44822,0
44823,1
44824,1
44825,1
44826,0
44827,1
44828,0
44829,1
44830,1
44831,0
44832,0
44833,0
44834,1
44835,0
44836,1
44837,1
44838,0
44839,0
44840,1
44841,0
44842,0
44843,1
44844,0
44845,1
44846,0
44847,0
44848,0
44849,0
44850,0
44851,0
44852,0
44853,0
44854,1
44855,1
44856,0
44857,0
44858,0
44859,0
44860,0
44861,0
44862,0
44863,0
44864,0
44865,0
44866,1
44867,1
44868,0
44869,1
44870,1
44871,0
44872,0
44873,1
44874,0
44875,1
44876,0
44877,0
44878,0
44879,0
44880,0
44881,1
44882,0
44883,1
44884,0
44885,1
44886,1
44887,0
44888,1
44889,0
44890,1
44891,1
44892,0
44893,0
44894,0
44895,1
44896,1
44897,1
44898,1
44899,1
44900,0
44901,0
44902,1
44903,0
44904,1
44905,0
44906,1
44907,1
44908,0
44909,1
44910,1
44911,0
44912,0
44913,1
44914,1
44915,1
44916,0
44917,1
44918,1
44919,1
44920,1
44921,0
44922,0
44923,1
44924,0
44925,0
44926,1
44927,1
44928,0
44929,0
44930,0
44931,1
44932,0
44933,1
44934,0
44935,0
44936,0
44937,0
44938,0
44939,0
44940,1
44941,0
44942,0
44943,0
44944,0
44945,0
44946,0
44947,0
44948,0
44949,0
44950,0
44951,0
44952,1
44953,1
44954,0
44955,0
44956,1
44957,1
44958,1
44959,1
44960,0
44961,1
44962,1
44963,1
44964,0
44965,1
44966,0
44967,0
44968,1
44969,0
44970,0
44971,1
44972,0
44973,0
44974,1
44975,0
44976,0
44977,1
44978,1
44979,0
44980,0
44981,0
44982,0
44983,1
44984,0
44985,0
44986,0
44987,1
44988,0
44989,1
44990,0
44991,1
44992,1
44993,0
44994,0
44995,1
44996,0
44997,1
44998,0
44999,0
45000,0
45001,1
45002,1
45003,0
45004,0
45005,0
45006,0
45007,0
45008,1
45009,1
45010,1
45011,0
45012,1
45013,0
45014,1
45015,1
45016,0
45017,1
45018,0
45019,0
45020,1
45021,0
45022,0
45023,1
45024,0
45025,1
45026,0
45027,0
45028,1
45029,0
45030,0
45031,0
45032,0
45033,1
45034,0
45035,1
45036,1
45037,1
45038,0
45039,1
45040,0
45041,0
45042,1
45043,0
45044,1
45045,0
45046,0
45047,0
45048,0
45049,1
45050,1
45051,1
45052,1
45053,0
45054,0
45055,1
45056,0
45057,1
45058,1
45059,0
45060,1
45061,0
45062,0
45063,0
45064,0
45065,0
45066,0
45067,0
45068,0
45069,0
45070,0
45071,0
45072,0
45073,1
45074,1
45075,1
45076,1
45077,0
45078,0
45079,1
45080,1
45081,0
45082,0
45083,1
45084,0
45085,1
45086,0
45087,1
45088,0
45089,0
45090,0
45091,1
45092,1
45093,1
45094,1
45095,1
45096,0
45097,0
45098,1
45099,0
45100,1
45101,0
45102,1
45103,1
45104,1
45105,1
45106,1
45107,0
45108,0
45109,1
45110,0
45111,1
45112,0
45113,1
45114,1
45115,0
45116,1
45117,0
45118,1
45119,0
45120,0
45121,0
45122,0
45123,0
45124,0
45125,1
45126,0
45127,1
45128,0
45129,1
45130,0
45131,1
45132,0
45133,1
45134,1
45135,0
45136,0
45137,0
45138,1
45139,1
45140,0
45141,0
45142,1
45143,1
45144,0
45145,1
45146,0
45147,1
45148,1
45149,0
45150,1
45151,1
45152,0
45153,1
45154,0
45155,0
45156,0
45157,1
45158,0
45159,0
45160,1
45161,1
45162,0
45163,1
45164,1
45165,0
45166,0
45167,0
45168,0
45169,0
45170,0
45171,0
45172,0
45173,0
45174,1
45175,0
45176,1
45177,1
45178,1
45179,0
45180,1
45181,0
45182,1
45183,0
45184,0
45185,1
45186,0
45187,0
45188,1
45189,0
45190,0
45191,0
45192,1
45193,0
45194,1
45195,1
45196,0
45197,1
45198,0
45199,1
45200,1
45201,1
45202,0
45203,1
45204,1
45205,1
45206,0
45207,0
45208,0
45209,1
45210,1
45211,0
45212,0
45213,0
45214,0
45215,1
45216,0
45217,0
45218,1
45219,1
45220,1
45221,0
45222,0
45223,0
45224,0
45225,0
45226,0
45227,0
45228,0
45229,1
45230,1
45231,1
45232,1
45233,0
45234,0
45235,1
45236,1
45237,1
45238,0
45239,1
45240,0
45241,0
45242,0
45243,1
45244,0
45245,0
45246,0
45247,0
45248,0
45249,1
45250,0
45251,1
45252,0
45253,1
45254,0
45255,0
45256,0
45257,1
45258,0
45259,1
45260,0
45261,0
45262,1
45263,1
45264,1
45265,0
45266,0
45267,1
45268,0
45269,0
45270,1
45271,0
45272,1
45273,0
45274,0
45275,0
45276,1
45277,0
45278,0
45279,0
45280,0
45281,0
45282,1
45283,1
45284,0
45285,0
45286,0
45287,1
45288,0
45289,0
45290,0
45291,0
45292,0
45293,0
45294,0
45295,0
45296,1
45297,1
45298,1
45299,0
45300,1
45301,0
45302,1
45303,1
45304,0
45305,0
45306,0
45307,1
45308,0
45309,0
45310,0
45311,0
45312,0
45313,0
45314,0
45315,1
45316,1
45317,0
45318,0
45319,0
45320,0
45321,0
45322,0
45323,0
45324,0
45325,0
45326,0
45327,0
45328,1
45329,1
45330,1
45331,1
45332,1
45333,1
45334,0
45335,1
45336,0
45337,0
45338,1
45339,0
45340,1
45341,1
45342,0
45343,1
45344,1
45345,1
45346,0
45347,0
45348,0
45349,0
45350,0
45351,1
45352,0
45353,1
45354,1
45355,0
45356,1
45357,0
45358,0
45359,0
45360,1
45361,0
45362,1
45363,0
45364,1
45365,0
45366,0
45367,0
45368,0
45369,1
45370,1
45371,1
45372,0
45373,0
45374,0
45375,0
45376,1
45377,1
45378,0
45379,0
45380,1
45381,0
45382,0
45383,1
45384,0
45385,1
45386,0
45387,1
45388,1
45389,0
45390,0
45391,0
45392,0
45393,1
45394,0
45395,1
45396,1
45397,0
45398,0
45399,0
45400,0
45401,1
45402,0
45403,1
45404,0
45405,0
45406,0
45407,0
45408,1
45409,1
45410,1
45411,0
45412,1
45413,1
45414,0
45415,0
45416,1
45417,0
45418,1
45419,1
45420,1
45421,0
45422,0
45423,1
45424,0
45425,1
45426,0
45427,0
45428,1
45429,0
45430,0
45431,1
45432,0
45433,0
45434,0
45435,0
45436,0
45437,1
45438,0
45439,0
45440,0
45441,0
45442,1
45443,1
45444,1
45445,0
45446,0
45447,0
45448,0
45449,1
45450,1
45451,0
45452,0
45453,1
45454,0
45455,0
45456,0
45457,0
45458,0
45459,0
45460,1
45461,1
45462,0
45463,0
45464,0
45465,1
45466,0
45467,0
45468,0
45469,0
45470,0
45471,1
45472,0
45473,0
45474,0
45475,0
45476,0
45477,0
45478,1
45479,0
45480,0
45481,1
45482,0
45483,0
45484,0
45485,1
45486,0
45487,1
45488,1
45489,0
45490,1
45491,0
45492,1
45493,1
45494,0
45495,0
45496,1
45497,0
45498,0
45499,0
45500,1
45501,0
45502,0
45503,0
45504,0
45505,0
45506,1
45507,1
45508,0
45509,0
45510,1
45511,1
45512,0
45513,0
45514,1
45515,0
45516,0
45517,0
45518,1
45519,0
45520,0
45521,1
45522,0
45523,0
45524,0
45525,0
45526,0
45527,1
45528,0
45529,0
45530,1
45531,0
45532,0
45533,1
45534,0
45535,0
45536,0
45537,1
45538,1
45539,1
45540,0
45541,1
45542,0
45543,0
45544,0
45545,1
45546,0
45547,1
45548,0
45549,0
45550,1
45551,1
45552,1
45553,0
45554,0
45555,1
45556,1
45557,0
45558,0
45559,0
45560,1
45561,1
45562,1
45563,1
45564,0
45565,1
45566,1
45567,1
45568,0
45569,1
45570,1
45571,1
45572,0
45573,1
45574,0
45575,1
45576,1
45577,0
45578,0
45579,1
45580,0
45581,0
45582,1
45583,0
45584,0
45585,1
45586,1
45587,0
45588,0
45589,0
45590,0
45591,1
45592,0
45593,0
45594,0
45595,0
45596,0
45597,0
45598,1
45599,0
45600,1
45601,1
45602,1
45603,0
45604,1
45605,0
45606,0
45607,1
45608,1
45609,0
45610,1
45611,0
45612,0
45613,0
45614,0
45615,1
45616,1
45617,0
45618,0
45619,0
45620,1
45621,1
45622,0
45623,0
45624,1
45625,1
45626,0
45627,0
45628,0
45629,1
45630,0
45631,0
45632,0
45633,1
45634,0
45635,1
45636,0
45637,1
45638,0
45639,1
45640,0
45641,1
45642,0
45643,1
45644,1
45645,0
45646,0
45647,0
45648,0
45649,0
45650,0
45651,1
45652,0
45653,1
45654,0
45655,1
45656,0
45657,0
45658,1
45659,0
45660,0
45661,1
45662,1
45663,0
45664,0
45665,0
45666,0
45667,1
45668,0
45669,1
45670,0
45671,0
45672,1
45673,0
45674,1
45675,0
45676,0
45677,0
45678,1
45679,1
45680,0
45681,0
45682,0
45683,0
45684,0
45685,1
45686,1
45687,0
45688,1
45689,1
45690,0
45691,0
45692,1
45693,0
45694,0
45695,1
45696,0
45697,0
45698,0
45699,0
45700,1
45701,0
45702,1
45703,0
45704,0
45705,1
45706,0
45707,0
45708,1
45709,0
45710,1
45711,1
45712,1
45713,0
45714,0
45715,0
45716,1
45717,0
45718,0
45719,1
45720,0
45721,0
45722,0
45723,0
45724,0
45725,0
45726,0
45727,0
45728,0
45729,1
45730,0
45731,1
45732,0
45733,1
45734,1
45735,0
45736,0
45737,0
45738,0
45739,0
45740,1
45741,0
45742,0
45743,1
45744,0
45745,0
45746,0
45747,0
45748,1
45749,0
45750,0
45751,0
45752,1
45753,1
45754,0
45755,0
45756,0
45757,0
45758,1
45759,0
45760,0
45761,0
45762,0
45763,0
45764,0
45765,0
45766,1
45767,1
45768,0
45769,1
45770,0
45771,1
45772,0
45773,0
45774,1
45775,0
45776,0
45777,0
45778,1
45779,0
45780,1
45781,0
45782,1
45783,1
45784,1
45785,0
45786,1
45787,0
45788,1
45789,0
45790,0
45791,1
45792,0
45793,0
45794,0
45795,0
45796,1
45797,0
45798,1
45799,1
45800,0
45801,1
45802,1
45803,0
45804,1
45805,0
45806,1
45807,1
45808,1
45809,1
45810,1
45811,1
45812,0
45813,1
45814,0
45815,1
45816,1
45817,0
45818,0
45819,0
45820,1
45821,1
45822,1
45823,0
45824,0
45825,0
45826,0
45827,0
45828,0
45829,1
45830,1
45831,1
45832,0
45833,0
45834,0
45835,0
45836,0
45837,0
45838,0
45839,0
45840,0
45841,1
45842,0
45843,1
45844,0
45845,0
45846,0
45847,0
45848,1
45849,1
45850,0
45851,1
45852,0
45853,1
45854,0
45855,0
45856,0
45857,1
45858,0
45859,0
45860,0
45861,0
45862,0
45863,1
45864,0
45865,1
45866,0
45867,1
45868,0
45869,0
45870,0
45871,1
45872,0
45873,0
45874,1
45875,1
45876,1
45877,1
45878,0
45879,1
45880,1
45881,0
45882,0
45883,0
45884,0
45885,0
45886,0
45887,0
45888,0
45889,0
45890,1
45891,1
45892,0
45893,1
45894,1
45895,0
45896,0
45897,0
45898,0
45899,0
45900,1
45901,0
45902,1
45903,0
45904,0
45905,0
45906,0
45907,0
45908,0
45909,1
45910,1
45911,1
45912,0
45913,1
45914,0
45915,1
45916,0
45917,1
45918,0
45919,0
45920,1
45921,1
45922,0
45923,0
45924,0
45925,1
45926,1
45927,0
45928,1
45929,1
45930,0
45931,1
45932,0
45933,1
45934,0
45935,1
45936,0
45937,0
45938,0
45939,0
45940,0
45941,0
45942,0
45943,0
45944,0
45945,0
45946,0
45947,1
45948,0
45949,0
45950,1
45951,1
45952,1
45953,0
45954,0
45955,0
45956,0
45957,1
45958,0
45959,1
45960,0
45961,0
45962,0
45963,1
45964,1
45965,1
45966,0
45967,1
45968,1
45969,1
45970,1
45971,0
45972,0
45973,0
45974,0
45975,0
45976,0
45977,0
45978,0
45979,0
45980,1
45981,0
45982,0
45983,1
45984,1
45985,0
45986,0
45987,1
45988,1
45989,1
45990,0
45991,1
45992,0
45993,0
45994,0
45995,0
45996,0
45997,1
45998,0
45999,0
46000,1
46001,0
46002,1
46003,0
46004,0
46005,1
46006,1
46007,0
46008,0
46009,0
46010,0
46011,0
46012,1
46013,0
46014,0
46015,1
46016,1
46017,1
46018,0
46019,1
46020,0
46021,0
46022,1
46023,0
46024,0
46025,0
46026,0
46027,0
46028,0
46029,0
46030,0
46031,0
46032,1
46033,1
46034,1
46035,0
46036,0
46037,0
46038,1
46039,0
46040,0
46041,0
46042,0
46043,1
46044,1
46045,1
46046,0
46047,1
46048,1
46049,0
46050,0
46051,1
46052,1
46053,1
46054,1
46055,1
46056,0
46057,0
46058,0
46059,1
46060,0
46061,0
46062,1
46063,0
46064,0
46065,0
46066,0
46067,1
46068,0
46069,0
46070,0
46071,0
46072,1
46073,1
46074,0
46075,0
46076,1
46077,1
46078,0
46079,1
46080,0
46081,1
46082,0
46083,0
46084,0
46085,0
46086,1
46087,0
46088,0
46089,0
46090,1
46091,1
46092,0
46093,0
46094,0
46095,0
46096,0
46097,0
46098,0
46099,1
46100,1
46101,1
46102,0
46103,1
46104,1
46105,0
46106,1
46107,1
46108,1
46109,1
46110,1
46111,0
46112,0
46113,0
46114,0
46115,1
46116,1
46117,0
46118,1
46119,0
46120,0
46121,0
46122,0
46123,1
46124,1
46125,1
46126,0
46127,1
46128,0
46129,0
46130,0
46131,1
46132,0
46133,0
46134,0
46135,1
46136,1
46137,0
46138,1
46139,1
46140,1
46141,1
46142,1
46143,1
46144,0
46145,1
46146,0
46147,0
46148,0
46149,0
46150,0
46151,0
46152,0
46153,1
46154,0
46155,1
46156,0
46157,0
46158,0
46159,1
46160,0
46161,1
46162,1
46163,0
46164,0
46165,1
46166,1
46167,0
46168,0
46169,1
46170,0
46171,0
46172,1
46173,1
46174,0
46175,0
46176,1
46177,1
46178,0
46179,0
46180,0
46181,0
46182,1
46183,1
46184,0
46185,0
46186,1
46187,1
46188,0
46189,0
46190,1
46191,1
46192,0
46193,0
46194,1
46195,0
46196,1
46197,1
46198,1
46199,0
46200,1
46201,0
46202,0
46203,0
46204,1
46205,1
46206,0
46207,0
46208,0
46209,1
46210,0
46211,1
46212,1
46213,0
46214,0
46215,0
46216,0
46217,1
46218,0
46219,0
46220,0
46221,1
46222,0
46223,0
46224,0
46225,0
46226,0
46227,1
46228,0
46229,1
46230,1
46231,0
46232,0
46233,1
46234,0
46235,1
46236,0
46237,1
46238,0
46239,1
46240,1
46241,0
46242,0
46243,1
46244,1
46245,0
46246,1
46247,1
46248,0
46249,1
46250,1
46251,0
46252,0
46253,0
46254,0
46255,0
46256,1
46257,1
46258,0
46259,0
46260,0
46261,1
46262,0
46263,0
46264,0
46265,1
46266,0
46267,0
46268,1
46269,1
46270,0
46271,0
46272,0
46273,1
46274,1
46275,1
46276,0
46277,1
46278,0
46279,1
46280,0
46281,1
46282,1
46283,0
46284,0
46285,0
46286,1
46287,1
46288,0
46289,1
46290,1
46291,0
46292,0
46293,0
46294,0
46295,0
46296,0
46297,0
46298,0
46299,1
46300,0
46301,0
46302,0
46303,1
46304,1
46305,0
46306,0
46307,0
46308,0
46309,0
46310,1
46311,1
46312,0
46313,1
46314,1
46315,1
46316,1
46317,0
46318,0
46319,1
46320,1
46321,1
46322,0
46323,0
46324,0
46325,1
46326,0
46327,0
46328,1
46329,1
46330,0
46331,0
46332,0
46333,0
46334,0
46335,0
46336,0
46337,0
46338,0
46339,0
46340,0
46341,0
46342,0
46343,0
46344,1
46345,0
46346,0
46347,0
46348,1
46349,0
46350,1
46351,0
46352,0
46353,0
46354,0
46355,0
46356,0
46357,1
46358,0
46359,0
46360,0
46361,1
46362,0
46363,0
46364,0
46365,0
46366,0
46367,1
46368,0
46369,0
46370,0
46371,0
46372,0
46373,1
46374,0
46375,1
46376,0
46377,1
46378,0
46379,1
46380,0
46381,0
46382,1
46383,0
46384,0
46385,0
46386,0
46387,0
46388,0
46389,0
46390,0
46391,1
46392,0
46393,0
46394,0
46395,0
46396,0
46397,0
46398,1
46399,0
46400,0
46401,0
46402,1
46403,0
46404,1
46405,1
46406,1
46407,0
46408,0
46409,0
46410,0
46411,0
46412,1
46413,0
46414,0
46415,1
46416,0
46417,1
46418,0
46419,1
46420,0
46421,0
46422,0
46423,1
46424,0
46425,1
46426,0
46427,0
46428,1
46429,0
46430,0
46431,1
46432,0
46433,1
46434,0
46435,0
46436,1
46437,1
46438,0
46439,1
46440,1
46441,0
46442,0
46443,1
46444,0
46445,0
46446,0
46447,1
46448,0
46449,1
46450,0
46451,1
46452,0
46453,0
46454,0
46455,0
46456,1
46457,0
46458,0
46459,1
46460,0
46461,0
46462,1
46463,0
46464,0
46465,0
46466,0
46467,1
46468,0
46469,0
46470,0
46471,1
46472,1
46473,0
46474,0
46475,1
46476,1
46477,0
46478,0
46479,0
46480,0
46481,1
46482,1
46483,1
46484,0
46485,1
46486,0
46487,0
46488,0
46489,1
46490,0
46491,0
46492,0
46493,0
46494,0
46495,0
46496,0
46497,0
46498,0
46499,0
46500,0
46501,0
46502,0
46503,0
46504,1
46505,0
46506,1
46507,1
46508,0
46509,0
46510,0
46511,0
46512,0
46513,0
46514,1
46515,0
46516,0
46517,0
46518,1
46519,0
46520,1
46521,1
46522,0
46523,1
46524,1
46525,1
46526,0
46527,0
46528,1
46529,1
46530,0
46531,0
46532,0
46533,0
46534,1
46535,0
46536,0
46537,1
46538,0
46539,1
46540,1
46541,0
46542,0
46543,0
46544,0
46545,0
46546,0
46547,0
46548,0
46549,1
46550,1
46551,1
46552,0
46553,1
46554,0
46555,0
46556,0
46557,0
46558,1
46559,0
46560,1
46561,0
46562,0
46563,0
46564,1
46565,0
46566,1
46567,0
46568,0
46569,0
46570,0
46571,0
46572,0
46573,0
46574,0
46575,1
46576,1
46577,0
46578,1
46579,0
46580,1
46581,0
46582,1
46583,1
46584,1
46585,0
46586,1
46587,0
46588,0
46589,0
46590,0
46591,0
46592,1
46593,1
46594,0
46595,0
46596,1
46597,0
46598,0
46599,0
46600,1
46601,1
46602,1
46603,1
46604,0
46605,0
46606,0
46607,0
46608,0
46609,1
46610,0
46611,0
46612,0
46613,0
46614,0
46615,1
46616,0
46617,1
46618,1
46619,0
46620,0
46621,0
46622,1
46623,1
46624,0
46625,0
46626,0
46627,0
46628,1
46629,0
46630,1
46631,0
46632,0
46633,1
46634,0
46635,1
46636,1
46637,1
46638,0
46639,1
46640,1
46641,1
46642,1
46643,0
46644,0
46645,0
46646,0
46647,1
46648,1
46649,0
46650,1
46651,1
46652,0
46653,0
46654,1
46655,1
46656,0
46657,0
46658,1
46659,0
46660,0
46661,0
46662,1
46663,1
46664,0
46665,0
46666,0
46667,0
46668,0
46669,0
46670,0
46671,1
46672,0
46673,1
46674,0
46675,0
46676,0
46677,0
46678,0
46679,1
46680,1
46681,0
46682,0
46683,0
46684,0
46685,0
46686,1
46687,0
46688,1
46689,0
46690,1
46691,1
46692,1
46693,0
46694,0
46695,1
46696,0
46697,0
46698,0
46699,0
46700,0
46701,1
46702,1
46703,1
46704,0
46705,0
46706,0
46707,0
46708,0
46709,0
46710,0
46711,0
46712,1
46713,0
46714,0
46715,1
46716,1
46717,1
46718,1
46719,1
46720,0
46721,0
46722,1
46723,1
46724,0
46725,0
46726,0
46727,0
46728,0
46729,0
46730,1
46731,0
46732,0
46733,0
46734,0
46735,0
46736,0
46737,0
46738,0
46739,0
46740,1
46741,0
46742,0
46743,0
46744,0
46745,1
46746,1
46747,1
46748,0
46749,0
46750,0
46751,0
46752,0
46753,0
46754,1
46755,0
46756,1
46757,1
46758,1
46759,0
46760,0
46761,1
46762,1
46763,0
46764,0
46765,1
46766,1
46767,1
46768,0
46769,0
46770,1
46771,0
46772,1
46773,0
46774,1
46775,1
46776,1
46777,0
46778,0
46779,1
46780,0
46781,1
46782,0
46783,1
46784,0
46785,1
46786,0
46787,1
46788,0
46789,0
46790,1
46791,0
46792,0
46793,1
46794,0
46795,1
46796,0
46797,1
46798,1
46799,0
46800,0
46801,1
46802,0
46803,0
46804,0
46805,0
46806,0
46807,0
46808,1
46809,0
46810,1
46811,1
46812,1
46813,0
46814,0
46815,1
46816,0
46817,1
46818,0
46819,1
46820,0
46821,1
46822,0
46823,1
46824,0
46825,0
46826,1
46827,0
46828,1
46829,0
46830,1
46831,0
46832,0
46833,0
46834,1
46835,0
46836,1
46837,0
46838,1
46839,0
46840,1
46841,0
46842,0
46843,0
46844,0
46845,1
46846,0
46847,1
46848,0
46849,0
46850,0
46851,1
46852,0
46853,0
46854,0
46855,1
46856,0
46857,0
46858,0
46859,0
46860,1
46861,0
46862,0
46863,1
46864,1
46865,0
46866,0
46867,1
46868,1
46869,1
46870,0
46871,0
46872,0
46873,1
46874,1
46875,1
46876,1
46877,1
46878,1
46879,0
46880,0
46881,1
46882,0
46883,1
46884,0
46885,1
46886,0
46887,0
46888,0
46889,0
46890,0
46891,0
46892,1
46893,0
46894,0
46895,1
46896,1
46897,0
46898,1
46899,1
46900,1
46901,1
46902,0
46903,1
46904,1
46905,0
46906,0
46907,0
46908,1
46909,0
46910,0
46911,1
46912,1
46913,0
46914,1
46915,1
46916,1
46917,1
46918,0
46919,0
46920,0
46921,0
46922,0
46923,0
46924,0
46925,1
46926,1
46927,0
46928,1
46929,1
46930,0
46931,0
46932,0
46933,0
46934,0
46935,0
46936,1
46937,1
46938,0
46939,0
46940,0
46941,0
46942,0
46943,0
46944,1
46945,0
46946,1
46947,0
46948,0
46949,1
46950,0
46951,0
46952,0
46953,0
46954,0
46955,0
46956,0
46957,0
46958,1
46959,0
46960,1
46961,0
46962,0
46963,0
46964,0
46965,1
46966,0
46967,0
46968,0
46969,1
46970,0
46971,0
46972,1
46973,1
46974,0
46975,1
46976,0
46977,0
46978,1
46979,0
46980,0
46981,0
46982,0
46983,1
46984,0
46985,1
46986,0
46987,1
46988,1
46989,1
46990,0
46991,0
46992,1
46993,1
46994,1
46995,1
46996,0
46997,1
46998,1
46999,0
47000,1
47001,1
47002,1
47003,1
47004,0
47005,1
47006,1
47007,1
47008,1
47009,0
47010,1
47011,0
47012,1
47013,0
47014,1
47015,0
47016,0
47017,0
47018,0
47019,0
47020,0
47021,1
47022,1
47023,0
47024,0
47025,1
47026,0
47027,0
47028,0
47029,1
47030,0
47031,0
47032,1
47033,1
47034,0
47035,1
47036,0
47037,1
47038,0
47039,1
47040,0
47041,1
47042,1
47043,0
47044,0
47045,1
47046,1
47047,0
47048,0
47049,0
47050,1
47051,0
47052,0
47053,0
47054,0
47055,0
47056,0
47057,0
47058,1
47059,1
47060,1
47061,1
47062,1
47063,0
47064,1
47065,1
47066,0
47067,1
47068,1
47069,0
47070,0
47071,0
47072,0
47073,0
47074,0
47075,1
47076,0
47077,0
47078,1
47079,0
47080,1
47081,0
47082,0
47083,0
47084,0
47085,1
47086,1
47087,0
47088,1
47089,0
47090,1
47091,0
47092,0
47093,1
47094,0
47095,0
47096,1
47097,0
47098,0
47099,0
47100,0
47101,0
47102,0
47103,1
47104,0
47105,0
47106,1
47107,0
47108,1
47109,0
47110,1
47111,0
47112,0
47113,0
47114,0
47115,0
47116,1
47117,0
47118,1
47119,0
47120,1
47121,0
47122,0
47123,0
47124,0
47125,1
47126,0
47127,0
47128,0
47129,1
47130,1
47131,0
47132,0
47133,0
47134,0
47135,0
47136,1
47137,0
47138,0
47139,1
47140,0
47141,0
47142,0
47143,1
47144,1
47145,0
47146,1
47147,1
47148,0
47149,0
47150,1
47151,0
47152,0
47153,0
47154,0
47155,1
47156,1
47157,0
47158,0
47159,0
47160,0
47161,0
47162,0
47163,0
47164,0
47165,1
47166,0
47167,0
47168,1
47169,1
47170,1
47171,0
47172,0
47173,0
47174,0
47175,0
47176,0
47177,1
47178,0
47179,0
47180,0
47181,0
47182,1
47183,0
47184,1
47185,0
47186,1
47187,1
47188,0
47189,0
47190,0
47191,0
47192,1
47193,1
47194,0
47195,1
47196,0
47197,1
47198,0
47199,1
47200,0
47201,0
47202,1
47203,0
47204,0
47205,0
47206,0
47207,0
47208,0
47209,0
47210,0
47211,0
47212,0
47213,0
47214,1
47215,0
47216,0
47217,1
47218,1
47219,0
47220,0
47221,0
47222,1
47223,1
47224,0
47225,0
47226,0
47227,0
47228,0
47229,1
47230,1
47231,0
47232,0
47233,1
47234,0
47235,1
47236,0
47237,1
47238,1
47239,0
47240,0
47241,1
47242,0
47243,0
47244,1
47245,0
47246,1
47247,1
47248,0
47249,1
47250,0
47251,0
47252,1
47253,0
47254,1
47255,0
47256,0
47257,0
47258,0
47259,1
47260,0
47261,1
47262,0
47263,1
47264,1
47265,0
47266,0
47267,1
47268,1
47269,0
47270,1
47271,0
47272,1
47273,0
47274,0
